Date,Status,X,Y,Z,Source,Time,SessionTime
2024-05-19 13:04:10.404,OnTrack,-6357.0,-5437.0,1029.0,pos,0 days 00:00:53.810000,0 days 00:56:30.418000
2024-05-19 13:04:10.644,OnTrack,-6120.0,-5435.0,1036.0,pos,0 days 00:00:54.050000,0 days 00:56:30.658000
2024-05-19 13:04:11.144,OnTrack,-5889.0,-5433.0,1043.0,pos,0 days 00:00:54.550000,0 days 00:56:31.158000
2024-05-19 13:04:11.324,OnTrack,-5704.0,-5432.0,1048.0,pos,0 days 00:00:54.730000,0 days 00:56:31.338000
2024-05-19 13:04:11.624,OnTrack,-5570.0,-5430.0,1052.0,pos,0 days 00:00:55.030000,0 days 00:56:31.638000
2024-05-19 13:04:11.964,OnTrack,-5338.0,-5427.0,1058.0,pos,0 days 00:00:55.370000,0 days 00:56:31.978000
2024-05-19 13:04:12.184,OnTrack,-5244.0,-5424.0,1061.0,pos,0 days 00:00:55.590000,0 days 00:56:32.198000
2024-05-19 13:04:12.224,OnTrack,-5216.0,-5423.0,1062.0,pos,0 days 00:00:55.630000,0 days 00:56:32.238000
2024-05-19 13:04:12.524,OnTrack,-5020.0,-5410.0,1068.0,pos,0 days 00:00:55.930000,0 days 00:56:32.538000
2024-05-19 13:04:12.684,OnTrack,-4912.0,-5400.0,1071.0,pos,0 days 00:00:56.090000,0 days 00:56:32.698000
2024-05-19 13:04:12.924,OnTrack,-4744.0,-5385.0,1075.0,pos,0 days 00:00:56.330000,0 days 00:56:32.938000
2024-05-19 13:04:13.164,OnTrack,-4576.0,-5370.0,1079.0,pos,0 days 00:00:56.570000,0 days 00:56:33.178000
2024-05-19 13:04:13.244,OnTrack,-4520.0,-5366.0,1080.0,pos,0 days 00:00:56.650000,0 days 00:56:33.258000
2024-05-19 13:04:13.585,OnTrack,-4245.0,-5343.0,1083.0,pos,0 days 00:00:56.991000,0 days 00:56:33.599000
2024-05-19 13:04:14.005,OnTrack,-4006.0,-5323.0,1085.0,pos,0 days 00:00:57.411000,0 days 00:56:34.019000
2024-05-19 13:04:14.205,OnTrack,-3877.0,-5312.0,1086.0,pos,0 days 00:00:57.611000,0 days 00:56:34.219000
2024-05-19 13:04:14.385,OnTrack,-3704.0,-5298.0,1087.0,pos,0 days 00:00:57.791000,0 days 00:56:34.399000
2024-05-19 13:04:14.825,OnTrack,-3505.0,-5283.0,1087.0,pos,0 days 00:00:58.231000,0 days 00:56:34.839000
2024-05-19 13:04:15.145,OnTrack,-3401.0,-5276.0,1089.0,pos,0 days 00:00:58.551000,0 days 00:56:35.159000
2024-05-19 13:04:15.385,OnTrack,-3269.0,-5274.0,1091.0,pos,0 days 00:00:58.791000,0 days 00:56:35.399000
2024-05-19 13:04:15.645,OnTrack,-3147.0,-5314.0,1093.0,pos,0 days 00:00:59.051000,0 days 00:56:35.659000
2024-05-19 13:04:16.045,OnTrack,-3050.0,-5408.0,1096.0,pos,0 days 00:00:59.451000,0 days 00:56:36.059000
2024-05-19 13:04:16.324,OnTrack,-3013.0,-5448.0,1096.0,pos,0 days 00:00:59.730000,0 days 00:56:36.338000
2024-05-19 13:04:16.684,OnTrack,-2917.0,-5528.0,1096.0,pos,0 days 00:01:00.090000,0 days 00:56:36.698000
2024-05-19 13:04:17.004,OnTrack,-2841.0,-5558.0,1095.0,pos,0 days 00:01:00.410000,0 days 00:56:37.018000
2024-05-19 13:04:17.224,OnTrack,-2781.0,-5564.0,1094.0,pos,0 days 00:01:00.630000,0 days 00:56:37.238000
2024-05-19 13:04:17.504,OnTrack,-2664.0,-5541.0,1092.0,pos,0 days 00:01:00.910000,0 days 00:56:37.518000
2024-05-19 13:04:17.904,OnTrack,-2582.0,-5515.0,1090.0,pos,0 days 00:01:01.310000,0 days 00:56:37.918000
2024-05-19 13:04:18.124,OnTrack,-2506.0,-5487.0,1088.0,pos,0 days 00:01:01.530000,0 days 00:56:38.138000
2024-05-19 13:04:18.364,OnTrack,-2442.0,-5460.0,1086.0,pos,0 days 00:01:01.770000,0 days 00:56:38.378000
2024-05-19 13:04:18.584,OnTrack,-2367.0,-5426.0,1085.0,pos,0 days 00:01:01.990000,0 days 00:56:38.598000
2024-05-19 13:04:18.784,OnTrack,-2295.0,-5391.0,1083.0,pos,0 days 00:01:02.190000,0 days 00:56:38.798000
2024-05-19 13:04:19.104,OnTrack,-2140.0,-5310.0,1080.0,pos,0 days 00:01:02.510000,0 days 00:56:39.118000
2024-05-19 13:04:19.444,OnTrack,-2030.0,-5252.0,1077.0,pos,0 days 00:01:02.850000,0 days 00:56:39.458000
2024-05-19 13:04:19.664,OnTrack,-1933.0,-5201.0,1075.0,pos,0 days 00:01:03.070000,0 days 00:56:39.678000
2024-05-19 13:04:19.965,OnTrack,-1725.0,-5093.0,1071.0,pos,0 days 00:01:03.371000,0 days 00:56:39.979000
2024-05-19 13:04:20.385,OnTrack,-1575.0,-5018.0,1068.0,pos,0 days 00:01:03.791000,0 days 00:56:40.399000
2024-05-19 13:04:20.545,OnTrack,-1424.0,-4949.0,1065.0,pos,0 days 00:01:03.951000,0 days 00:56:40.559000
2024-05-19 13:04:20.925,OnTrack,-1281.0,-4884.0,1063.0,pos,0 days 00:01:04.331000,0 days 00:56:40.939000
2024-05-19 13:04:21.085,OnTrack,-1192.0,-4841.0,1061.0,pos,0 days 00:01:04.491000,0 days 00:56:41.099000
2024-05-19 13:04:21.365,OnTrack,-1034.0,-4761.0,1058.0,pos,0 days 00:01:04.771000,0 days 00:56:41.379000
2024-05-19 13:04:21.485,OnTrack,-966.0,-4722.0,1056.0,pos,0 days 00:01:04.891000,0 days 00:56:41.499000
2024-05-19 13:04:21.825,OnTrack,-776.0,-4604.0,1052.0,pos,0 days 00:01:05.231000,0 days 00:56:41.839000
2024-05-19 13:04:22.065,OnTrack,-642.0,-4512.0,1048.0,pos,0 days 00:01:05.471000,0 days 00:56:42.079000
2024-05-19 13:04:22.265,OnTrack,-531.0,-4432.0,1044.0,pos,0 days 00:01:05.671000,0 days 00:56:42.279000
2024-05-19 13:04:22.485,OnTrack,-408.0,-4341.0,1040.0,pos,0 days 00:01:05.891000,0 days 00:56:42.499000
2024-05-19 13:04:22.545,OnTrack,-374.0,-4316.0,1040.0,pos,0 days 00:01:05.951000,0 days 00:56:42.559000
2024-05-19 13:04:22.844,OnTrack,-151.0,-4138.0,1033.0,pos,0 days 00:01:06.250000,0 days 00:56:42.858000
2024-05-19 13:04:23.124,OnTrack,-52.0,-4053.0,1030.0,pos,0 days 00:01:06.530000,0 days 00:56:43.138000
2024-05-19 13:04:23.304,OnTrack,43.0,-3965.0,1028.0,pos,0 days 00:01:06.710000,0 days 00:56:43.318000
2024-05-19 13:04:23.504,OnTrack,151.0,-3860.0,1025.0,pos,0 days 00:01:06.910000,0 days 00:56:43.518000
2024-05-19 13:04:23.764,OnTrack,298.0,-3705.0,1020.0,pos,0 days 00:01:07.170000,0 days 00:56:43.778000
2024-05-19 13:04:24.064,OnTrack,450.0,-3537.0,1015.0,pos,0 days 00:01:07.470000,0 days 00:56:44.078000
2024-05-19 13:04:24.224,OnTrack,531.0,-3447.0,1011.0,pos,0 days 00:01:07.630000,0 days 00:56:44.238000
2024-05-19 13:04:24.404,OnTrack,623.0,-3345.0,1006.0,pos,0 days 00:01:07.810000,0 days 00:56:44.418000
2024-05-19 13:04:24.544,OnTrack,695.0,-3265.0,1002.0,pos,0 days 00:01:07.950000,0 days 00:56:44.558000
2024-05-19 13:04:24.804,OnTrack,902.0,-3036.0,988.0,pos,0 days 00:01:08.210000,0 days 00:56:44.818000
2024-05-19 13:04:25.284,OnTrack,1143.0,-2770.0,968.0,pos,0 days 00:01:08.690000,0 days 00:56:45.298000
2024-05-19 13:04:25.704,OnTrack,1302.0,-2597.0,953.0,pos,0 days 00:01:09.110000,0 days 00:56:45.718000
2024-05-19 13:04:25.964,OnTrack,1467.0,-2431.0,939.0,pos,0 days 00:01:09.370000,0 days 00:56:45.978000
2024-05-19 13:04:26.244,OnTrack,1620.0,-2306.0,923.0,pos,0 days 00:01:09.650000,0 days 00:56:46.258000
2024-05-19 13:04:26.445,OnTrack,1777.0,-2202.0,913.0,pos,0 days 00:01:09.851000,0 days 00:56:46.459000
2024-05-19 13:04:26.725,OnTrack,1977.0,-2104.0,898.0,pos,0 days 00:01:10.131000,0 days 00:56:46.739000
2024-05-19 13:04:26.905,OnTrack,2212.0,-2009.0,879.0,pos,0 days 00:01:10.311000,0 days 00:56:46.919000
2024-05-19 13:04:27.385,OnTrack,2500.0,-1893.0,857.0,pos,0 days 00:01:10.791000,0 days 00:56:47.399000
2024-05-19 13:04:27.785,OnTrack,2691.0,-1815.0,842.0,pos,0 days 00:01:11.191000,0 days 00:56:47.799000
2024-05-19 13:04:27.985,OnTrack,2865.0,-1743.0,830.0,pos,0 days 00:01:11.391000,0 days 00:56:47.999000
2024-05-19 13:04:28.285,OnTrack,2937.0,-1711.0,826.0,pos,0 days 00:01:11.691000,0 days 00:56:48.299000
2024-05-19 13:04:28.485,OnTrack,3016.0,-1668.0,821.0,pos,0 days 00:01:11.891000,0 days 00:56:48.499000
2024-05-19 13:04:28.805,OnTrack,3124.0,-1572.0,813.0,pos,0 days 00:01:12.211000,0 days 00:56:48.819000
2024-05-19 13:04:29.085,OnTrack,3163.0,-1504.0,810.0,pos,0 days 00:01:12.491000,0 days 00:56:49.099000
2024-05-19 13:04:29.304,OnTrack,3185.0,-1431.0,806.0,pos,0 days 00:01:12.710000,0 days 00:56:49.318000
2024-05-19 13:04:29.524,OnTrack,3191.0,-1357.0,804.0,pos,0 days 00:01:12.930000,0 days 00:56:49.538000
2024-05-19 13:04:29.844,OnTrack,3174.0,-1231.0,800.0,pos,0 days 00:01:13.250000,0 days 00:56:49.858000
2024-05-19 13:04:30.104,OnTrack,3158.0,-1168.0,798.0,pos,0 days 00:01:13.510000,0 days 00:56:50.118000
2024-05-19 13:04:30.364,OnTrack,3133.0,-1085.0,796.0,pos,0 days 00:01:13.770000,0 days 00:56:50.378000
2024-05-19 13:04:30.584,OnTrack,3109.0,-1013.0,795.0,pos,0 days 00:01:13.990000,0 days 00:56:50.598000
2024-05-19 13:04:30.844,OnTrack,3077.0,-924.0,794.0,pos,0 days 00:01:14.250000,0 days 00:56:50.858000
2024-05-19 13:04:31.024,OnTrack,3031.0,-813.0,793.0,pos,0 days 00:01:14.430000,0 days 00:56:51.038000
2024-05-19 13:04:31.504,OnTrack,2936.0,-633.0,790.0,pos,0 days 00:01:14.910000,0 days 00:56:51.518000
2024-05-19 13:04:31.904,OnTrack,2824.0,-495.0,789.0,pos,0 days 00:01:15.310000,0 days 00:56:51.918000
2024-05-19 13:04:32.264,OnTrack,2736.0,-431.0,788.0,pos,0 days 00:01:15.670000,0 days 00:56:52.278000
2024-05-19 13:04:32.484,OnTrack,2652.0,-393.0,787.0,pos,0 days 00:01:15.890000,0 days 00:56:52.498000
2024-05-19 13:04:32.624,OnTrack,2597.0,-377.0,787.0,pos,0 days 00:01:16.030000,0 days 00:56:52.638000
2024-05-19 13:04:32.804,OnTrack,2525.0,-365.0,786.0,pos,0 days 00:01:16.210000,0 days 00:56:52.818000
2024-05-19 13:04:33.065,OnTrack,2423.0,-359.0,786.0,pos,0 days 00:01:16.471000,0 days 00:56:53.079000
2024-05-19 13:04:33.305,OnTrack,2328.0,-364.0,786.0,pos,0 days 00:01:16.711000,0 days 00:56:53.319000
2024-05-19 13:04:33.485,OnTrack,2255.0,-377.0,784.0,pos,0 days 00:01:16.891000,0 days 00:56:53.499000
2024-05-19 13:04:33.785,OnTrack,2075.0,-437.0,782.0,pos,0 days 00:01:17.191000,0 days 00:56:53.799000
2024-05-19 13:04:34.085,OnTrack,2008.0,-468.0,782.0,pos,0 days 00:01:17.491000,0 days 00:56:54.099000
2024-05-19 13:04:34.265,OnTrack,1930.0,-504.0,781.0,pos,0 days 00:01:17.671000,0 days 00:56:54.279000
2024-05-19 13:04:34.465,OnTrack,1840.0,-546.0,780.0,pos,0 days 00:01:17.871000,0 days 00:56:54.479000
2024-05-19 13:04:34.725,OnTrack,1750.0,-587.0,779.0,pos,0 days 00:01:18.131000,0 days 00:56:54.739000
2024-05-19 13:04:35.025,OnTrack,1551.0,-678.0,778.0,pos,0 days 00:01:18.431000,0 days 00:56:55.039000
2024-05-19 13:04:35.405,OnTrack,1405.0,-744.0,778.0,pos,0 days 00:01:18.811000,0 days 00:56:55.419000
2024-05-19 13:04:35.605,OnTrack,1296.0,-793.0,778.0,pos,0 days 00:01:19.011000,0 days 00:56:55.619000
2024-05-19 13:04:35.844,OnTrack,1107.0,-879.0,778.0,pos,0 days 00:01:19.250000,0 days 00:56:55.858000
2024-05-19 13:04:36.124,OnTrack,1004.0,-926.0,778.0,pos,0 days 00:01:19.530000,0 days 00:56:56.138000
2024-05-19 13:04:36.464,OnTrack,803.0,-1014.0,779.0,pos,0 days 00:01:19.870000,0 days 00:56:56.478000
2024-05-19 13:04:36.644,OnTrack,693.0,-1060.0,779.0,pos,0 days 00:01:20.050000,0 days 00:56:56.658000
2024-05-19 13:04:36.824,OnTrack,584.0,-1106.0,780.0,pos,0 days 00:01:20.230000,0 days 00:56:56.838000
2024-05-19 13:04:37.004,OnTrack,471.0,-1153.0,780.0,pos,0 days 00:01:20.410000,0 days 00:56:57.018000
2024-05-19 13:04:37.244,OnTrack,241.0,-1249.0,781.0,pos,0 days 00:01:20.650000,0 days 00:56:57.258000
2024-05-19 13:04:37.664,OnTrack,47.0,-1331.0,781.0,pos,0 days 00:01:21.070000,0 days 00:56:57.678000
2024-05-19 13:04:37.964,OnTrack,-221.0,-1436.0,782.0,pos,0 days 00:01:21.370000,0 days 00:56:57.978000
2024-05-19 13:04:38.224,OnTrack,-331.0,-1473.0,782.0,pos,0 days 00:01:21.630000,0 days 00:56:58.238000
2024-05-19 13:04:38.524,OnTrack,-545.0,-1530.0,783.0,pos,0 days 00:01:21.930000,0 days 00:56:58.538000
2024-05-19 13:04:38.724,OnTrack,-691.0,-1558.0,783.0,pos,0 days 00:01:22.130000,0 days 00:56:58.738000
2024-05-19 13:04:38.924,OnTrack,-842.0,-1575.0,783.0,pos,0 days 00:01:22.330000,0 days 00:56:58.938000
2024-05-19 13:04:39.104,OnTrack,-1017.0,-1585.0,784.0,pos,0 days 00:01:22.510000,0 days 00:56:59.118000
2024-05-19 13:04:39.284,OnTrack,-1156.0,-1590.0,784.0,pos,0 days 00:01:22.690000,0 days 00:56:59.298000
2024-05-19 13:04:39.444,OnTrack,-1269.0,-1593.0,785.0,pos,0 days 00:01:22.850000,0 days 00:56:59.458000
2024-05-19 13:04:39.665,OnTrack,-1422.0,-1600.0,785.0,pos,0 days 00:01:23.071000,0 days 00:56:59.679000
2024-05-19 13:04:39.885,OnTrack,-1595.0,-1610.0,786.0,pos,0 days 00:01:23.291000,0 days 00:56:59.899000
2024-05-19 13:04:40.165,OnTrack,-1816.0,-1623.0,787.0,pos,0 days 00:01:23.571000,0 days 00:57:00.179000
2024-05-19 13:04:40.445,OnTrack,-2119.0,-1639.0,788.0,pos,0 days 00:01:23.851000,0 days 00:57:00.459000
2024-05-19 13:04:40.785,OnTrack,-2312.0,-1650.0,789.0,pos,0 days 00:01:24.191000,0 days 00:57:00.799000
2024-05-19 13:04:41.045,OnTrack,-2620.0,-1667.0,791.0,pos,0 days 00:01:24.451000,0 days 00:57:01.059000
2024-05-19 13:04:41.445,OnTrack,-2849.0,-1674.0,791.0,pos,0 days 00:01:24.851000,0 days 00:57:01.459000
2024-05-19 13:04:41.665,OnTrack,-3030.0,-1680.0,792.0,pos,0 days 00:01:25.071000,0 days 00:57:01.679000
2024-05-19 13:04:41.905,OnTrack,-3228.0,-1687.0,793.0,pos,0 days 00:01:25.311000,0 days 00:57:01.919000
2024-05-19 13:04:42.025,OnTrack,-3328.0,-1691.0,793.0,pos,0 days 00:01:25.431000,0 days 00:57:02.039000
2024-05-19 13:04:42.285,OnTrack,-3544.0,-1695.0,794.0,pos,0 days 00:01:25.691000,0 days 00:57:02.299000
2024-05-19 13:04:42.464,OnTrack,-3793.0,-1685.0,795.0,pos,0 days 00:01:25.870000,0 days 00:57:02.478000
2024-05-19 13:04:42.764,OnTrack,-3943.0,-1669.0,796.0,pos,0 days 00:01:26.170000,0 days 00:57:02.778000
2024-05-19 13:04:43.144,OnTrack,-4261.0,-1611.0,798.0,pos,0 days 00:01:26.550000,0 days 00:57:03.158000
2024-05-19 13:04:43.344,OnTrack,-4460.0,-1567.0,799.0,pos,0 days 00:01:26.750000,0 days 00:57:03.358000
2024-05-19 13:04:43.604,OnTrack,-4642.0,-1523.0,800.0,pos,0 days 00:01:27.010000,0 days 00:57:03.618000
2024-05-19 13:04:43.844,OnTrack,-4840.0,-1475.0,802.0,pos,0 days 00:01:27.250000,0 days 00:57:03.858000
2024-05-19 13:04:44.104,OnTrack,-5055.0,-1422.0,804.0,pos,0 days 00:01:27.510000,0 days 00:57:04.118000
2024-05-19 13:04:44.364,OnTrack,-5270.0,-1370.0,805.0,pos,0 days 00:01:27.770000,0 days 00:57:04.378000
2024-05-19 13:04:44.544,OnTrack,-5502.0,-1318.0,807.0,pos,0 days 00:01:27.950000,0 days 00:57:04.558000
2024-05-19 13:04:44.884,OnTrack,-5703.0,-1281.0,809.0,pos,0 days 00:01:28.290000,0 days 00:57:04.898000
2024-05-19 13:04:45.084,OnTrack,-5872.0,-1259.0,810.0,pos,0 days 00:01:28.490000,0 days 00:57:05.098000
2024-05-19 13:04:45.364,OnTrack,-6111.0,-1239.0,812.0,pos,0 days 00:01:28.770000,0 days 00:57:05.378000
2024-05-19 13:04:45.524,OnTrack,-6249.0,-1233.0,815.0,pos,0 days 00:01:28.930000,0 days 00:57:05.538000
2024-05-19 13:04:45.724,OnTrack,-6420.0,-1230.0,814.0,pos,0 days 00:01:29.130000,0 days 00:57:05.738000
2024-05-19 13:04:45.924,OnTrack,-6591.0,-1229.0,815.0,pos,0 days 00:01:29.330000,0 days 00:57:05.938000
2024-05-19 13:04:46.064,OnTrack,-6710.0,-1230.0,816.0,pos,0 days 00:01:29.470000,0 days 00:57:06.078000
2024-05-19 13:04:46.405,OnTrack,-7050.0,-1237.0,817.0,pos,0 days 00:01:29.811000,0 days 00:57:06.419000
2024-05-19 13:04:46.745,OnTrack,-7287.0,-1250.0,818.0,pos,0 days 00:01:30.151000,0 days 00:57:06.759000
2024-05-19 13:04:47.065,OnTrack,-7556.0,-1272.0,818.0,pos,0 days 00:01:30.471000,0 days 00:57:07.079000
2024-05-19 13:04:47.185,OnTrack,-7657.0,-1282.0,818.0,pos,0 days 00:01:30.591000,0 days 00:57:07.199000
2024-05-19 13:04:47.385,OnTrack,-7824.0,-1301.0,818.0,pos,0 days 00:01:30.791000,0 days 00:57:07.399000
2024-05-19 13:04:47.605,OnTrack,-8076.0,-1332.0,818.0,pos,0 days 00:01:31.011000,0 days 00:57:07.619000
2024-05-19 13:04:47.805,OnTrack,-8242.0,-1353.0,819.0,pos,0 days 00:01:31.211000,0 days 00:57:07.819000
2024-05-19 13:04:48.025,OnTrack,-8490.0,-1387.0,819.0,pos,0 days 00:01:31.431000,0 days 00:57:08.039000
2024-05-19 13:04:48.405,OnTrack,-8737.0,-1421.0,819.0,pos,0 days 00:01:31.811000,0 days 00:57:08.419000
2024-05-19 13:04:48.585,OnTrack,-8998.0,-1460.0,819.0,pos,0 days 00:01:31.991000,0 days 00:57:08.599000
2024-05-19 13:04:48.945,OnTrack,-9175.0,-1491.0,819.0,pos,0 days 00:01:32.351000,0 days 00:57:08.959000
2024-05-19 13:04:49.224,OnTrack,-9393.0,-1543.0,819.0,pos,0 days 00:01:32.630000,0 days 00:57:09.238000
2024-05-19 13:04:49.484,OnTrack,-9626.0,-1615.0,819.0,pos,0 days 00:01:32.890000,0 days 00:57:09.498000
2024-05-19 13:04:49.804,OnTrack,-9793.0,-1668.0,818.0,pos,0 days 00:01:33.210000,0 days 00:57:09.818000
2024-05-19 13:04:50.024,OnTrack,-9998.0,-1732.0,819.0,pos,0 days 00:01:33.430000,0 days 00:57:10.038000
2024-05-19 13:04:50.524,OnTrack,-10141.0,-1776.0,818.0,pos,0 days 00:01:33.930000,0 days 00:57:10.538000
2024-05-19 13:04:50.704,OnTrack,-10237.0,-1819.0,818.0,pos,0 days 00:01:34.110000,0 days 00:57:10.718000
2024-05-19 13:04:51.084,OnTrack,-10333.0,-1907.0,818.0,pos,0 days 00:01:34.490000,0 days 00:57:11.098000
2024-05-19 13:04:51.264,OnTrack,-10370.0,-1974.0,818.0,pos,0 days 00:01:34.670000,0 days 00:57:11.278000
2024-05-19 13:04:51.444,OnTrack,-10396.0,-2051.0,818.0,pos,0 days 00:01:34.850000,0 days 00:57:11.458000
2024-05-19 13:04:51.664,OnTrack,-10442.0,-2211.0,819.0,pos,0 days 00:01:35.070000,0 days 00:57:11.678000
2024-05-19 13:04:52.144,OnTrack,-10508.0,-2350.0,819.0,pos,0 days 00:01:35.550000,0 days 00:57:12.158000
2024-05-19 13:04:52.344,OnTrack,-10595.0,-2452.0,818.0,pos,0 days 00:01:35.750000,0 days 00:57:12.358000
2024-05-19 13:04:52.785,OnTrack,-10786.0,-2591.0,819.0,pos,0 days 00:01:36.191000,0 days 00:57:12.799000
2024-05-19 13:04:53.105,OnTrack,-10873.0,-2643.0,820.0,pos,0 days 00:01:36.511000,0 days 00:57:13.119000
2024-05-19 13:04:53.225,OnTrack,-10926.0,-2674.0,821.0,pos,0 days 00:01:36.631000,0 days 00:57:13.239000
2024-05-19 13:04:53.485,OnTrack,-11044.0,-2742.0,821.0,pos,0 days 00:01:36.891000,0 days 00:57:13.499000
2024-05-19 13:04:53.785,OnTrack,-11254.0,-2865.0,823.0,pos,0 days 00:01:37.191000,0 days 00:57:13.799000
2024-05-19 13:04:54.205,OnTrack,-11392.0,-2951.0,824.0,pos,0 days 00:01:37.611000,0 days 00:57:14.219000
2024-05-19 13:04:54.365,OnTrack,-11515.0,-3043.0,825.0,pos,0 days 00:01:37.771000,0 days 00:57:14.379000
2024-05-19 13:04:54.805,OnTrack,-11683.0,-3235.0,825.0,pos,0 days 00:01:38.211000,0 days 00:57:14.819000
2024-05-19 13:04:55.145,OnTrack,-11761.0,-3380.0,826.0,pos,0 days 00:01:38.551000,0 days 00:57:15.159000
2024-05-19 13:04:55.445,OnTrack,-11851.0,-3598.0,827.0,pos,0 days 00:01:38.851000,0 days 00:57:15.459000
2024-05-19 13:04:55.804,OnTrack,-11920.0,-3785.0,828.0,pos,0 days 00:01:39.210000,0 days 00:57:15.818000
2024-05-19 13:04:56.084,OnTrack,-12001.0,-3999.0,828.0,pos,0 days 00:01:39.490000,0 days 00:57:16.098000
2024-05-19 13:04:56.464,OnTrack,-12078.0,-4205.0,829.0,pos,0 days 00:01:39.870000,0 days 00:57:16.478000
2024-05-19 13:04:56.684,OnTrack,-12143.0,-4377.0,830.0,pos,0 days 00:01:40.090000,0 days 00:57:16.698000
2024-05-19 13:04:57.104,OnTrack,-12249.0,-4661.0,830.0,pos,0 days 00:01:40.510000,0 days 00:57:17.118000
2024-05-19 13:04:57.424,OnTrack,-12322.0,-4853.0,831.0,pos,0 days 00:01:40.830000,0 days 00:57:17.438000
2024-05-19 13:04:57.604,OnTrack,-12368.0,-4977.0,831.0,pos,0 days 00:01:41.010000,0 days 00:57:17.618000
2024-05-19 13:04:57.824,OnTrack,-12425.0,-5130.0,832.0,pos,0 days 00:01:41.230000,0 days 00:57:17.838000
2024-05-19 13:04:58.024,OnTrack,-12479.0,-5271.0,832.0,pos,0 days 00:01:41.430000,0 days 00:57:18.038000
2024-05-19 13:04:58.184,OnTrack,-12521.0,-5385.0,832.0,pos,0 days 00:01:41.590000,0 days 00:57:18.198000
2024-05-19 13:04:58.484,OnTrack,-12640.0,-5701.0,833.0,pos,0 days 00:01:41.890000,0 days 00:57:18.498000
2024-05-19 13:04:58.804,OnTrack,-12689.0,-5832.0,833.0,pos,0 days 00:01:42.210000,0 days 00:57:18.818000
2024-05-19 13:04:59.084,OnTrack,-12806.0,-6137.0,834.0,pos,0 days 00:01:42.490000,0 days 00:57:19.098000
2024-05-19 13:04:59.525,OnTrack,-12930.0,-6439.0,835.0,pos,0 days 00:01:42.931000,0 days 00:57:19.539000
2024-05-19 13:04:59.905,OnTrack,-13038.0,-6695.0,836.0,pos,0 days 00:01:43.311000,0 days 00:57:19.919000
2024-05-19 13:05:00.305,OnTrack,-13118.0,-6903.0,837.0,pos,0 days 00:01:43.711000,0 days 00:57:20.319000
2024-05-19 13:05:00.605,OnTrack,-13163.0,-7156.0,838.0,pos,0 days 00:01:44.011000,0 days 00:57:20.619000
2024-05-19 13:05:00.865,OnTrack,-13159.0,-7274.0,838.0,pos,0 days 00:01:44.271000,0 days 00:57:20.879000
2024-05-19 13:05:01.125,OnTrack,-13133.0,-7443.0,840.0,pos,0 days 00:01:44.531000,0 days 00:57:21.139000
2024-05-19 13:05:01.365,OnTrack,-13099.0,-7591.0,841.0,pos,0 days 00:01:44.771000,0 days 00:57:21.379000
2024-05-19 13:05:01.445,OnTrack,-13088.0,-7639.0,841.0,pos,0 days 00:01:44.851000,0 days 00:57:21.459000
2024-05-19 13:05:01.805,OnTrack,-13037.0,-7863.0,843.0,pos,0 days 00:01:45.211000,0 days 00:57:21.819000
2024-05-19 13:05:02.224,OnTrack,-13033.0,-8072.0,844.0,pos,0 days 00:01:45.630000,0 days 00:57:22.238000
2024-05-19 13:05:02.624,OnTrack,-13129.0,-8242.0,846.0,pos,0 days 00:01:46.030000,0 days 00:57:22.638000
2024-05-19 13:05:02.984,OnTrack,-13246.0,-8348.0,847.0,pos,0 days 00:01:46.390000,0 days 00:57:22.998000
2024-05-19 13:05:03.464,OnTrack,-13386.0,-8469.0,849.0,pos,0 days 00:01:46.870000,0 days 00:57:23.478000
2024-05-19 13:05:03.644,OnTrack,-13456.0,-8527.0,850.0,pos,0 days 00:01:47.050000,0 days 00:57:23.658000
2024-05-19 13:05:03.864,OnTrack,-13567.0,-8621.0,852.0,pos,0 days 00:01:47.270000,0 days 00:57:23.878000
2024-05-19 13:05:04.104,OnTrack,-13640.0,-8684.0,853.0,pos,0 days 00:01:47.510000,0 days 00:57:24.118000
2024-05-19 13:05:04.444,OnTrack,-13785.0,-8806.0,855.0,pos,0 days 00:01:47.850000,0 days 00:57:24.458000
2024-05-19 13:05:04.524,OnTrack,-13812.0,-8829.0,855.0,pos,0 days 00:01:47.930000,0 days 00:57:24.538000
2024-05-19 13:05:04.864,OnTrack,-13968.0,-8961.0,859.0,pos,0 days 00:01:48.270000,0 days 00:57:24.878000
2024-05-19 13:05:05.144,OnTrack,-14076.0,-9062.0,862.0,pos,0 days 00:01:48.550000,0 days 00:57:25.158000
2024-05-19 13:05:05.384,OnTrack,-14184.0,-9167.0,866.0,pos,0 days 00:01:48.790000,0 days 00:57:25.398000
2024-05-19 13:05:05.564,OnTrack,-14265.0,-9248.0,869.0,pos,0 days 00:01:48.970000,0 days 00:57:25.578000
2024-05-19 13:05:05.784,OnTrack,-14365.0,-9347.0,874.0,pos,0 days 00:01:49.190000,0 days 00:57:25.798000
2024-05-19 13:05:06.085,OnTrack,-14500.0,-9479.0,880.0,pos,0 days 00:01:49.491000,0 days 00:57:26.099000
2024-05-19 13:05:06.345,OnTrack,-14611.0,-9581.0,885.0,pos,0 days 00:01:49.751000,0 days 00:57:26.359000
2024-05-19 13:05:06.545,OnTrack,-14685.0,-9654.0,888.0,pos,0 days 00:01:49.951000,0 days 00:57:26.559000
2024-05-19 13:05:06.745,OnTrack,-14752.0,-9722.0,892.0,pos,0 days 00:01:50.151000,0 days 00:57:26.759000
